date,product_id,product_name,category,region,units_sold,unit_price,discount,marketing_spend,revenue
2024-07-30,P004,Standing Desk,Furniture,South,5,15214.99,15.0,0.0,64663.71
2025-07-16,P008,Air Purifier,Home Appliances,North,7,9724.32,5.0,0.0,64666.73
2024-08-07,P003,Office Chair,Furniture,East,5,7515.95,0.0,0.0,37579.75
2024-05-09,P008,Air Purifier,Home Appliances,North,10,9743.74,0.0,5012.38,97437.4
2025-07-18,P002,Wireless Mouse,Electronics,West,24,898.52,0.0,3591.89,21564.48
2024-09-25,P009,Bluetooth Speaker,Electronics,East,8,2181.73,0.0,5584.26,17453.84
2024-08-25,P006,Winter Jacket,Apparel,East,9,5495.98,0.0,0.0,49463.82
2024-11-19,P006,Winter Jacket,Apparel,West,5,5242.74,0.0,0.0,26213.7
2024-08-12,P007,Blender,Home Appliances,North,7,2729.79,0.0,520.81,19108.53
2024-08-15,P006,Winter Jacket,Apparel,South,9,5542.05,0.0,0.0,49878.45
2024-09-20,P001,Laptop Pro,Electronics,South,10,58243.98,15.0,0.0,495073.83
2024-12-04,P006,Winter Jacket,Apparel,East,10,5495.29,10.0,5895.77,49457.61
2024-08-27,P008,Air Purifier,Home Appliances,South,4,9644.83,0.0,5178.6,38579.32
2025-04-17,P008,Air Purifier,Home Appliances,West,6,9636.45,0.0,5384.94,57818.7
2025-12-29,P010,Yoga Mat,Fitness,East,23,1185.26,0.0,0.0,27260.98
2025-04-21,P010,Yoga Mat,Fitness,North,18,1232.52,0.0,0.0,22185.36
2025-02-27,P007,Blender,Home Appliances,South,8,2857.63,0.0,0.0,22861.04
2025-03-23,P003,Office Chair,Furniture,East,6,7493.58,0.0,0.0,44961.48
2024-11-30,P002,Wireless Mouse,Electronics,West,39,914.26,0.0,0.0,35656.14
2025-02-08,P002,Wireless Mouse,Electronics,East,26,890.35,0.0,0.0,23149.1
2025-08-02,P009,Bluetooth Speaker,Electronics,North,33,2254.79,0.0,5239.59,74408.07
2024-07-15,P005,Running Shoes,Apparel,East,18,3151.07,5.0,0.0,53883.3
2025-02-13,P010,Yoga Mat,Fitness,West,22,1221.56,0.0,0.0,26874.32
2025-04-19,P008,Air Purifier,Home Appliances,North,8,9851.81,5.0,2430.07,74873.76
2025-10-01,P002,Wireless Mouse,Electronics,East,17,894.86,0.0,4745.58,15212.62
2024-02-02,P009,Bluetooth Speaker,Electronics,West,14,2241.24,0.0,1810.71,31377.36
2024-06-16,P001,Laptop Pro,Electronics,West,17,60746.58,0.0,0.0,1032691.86
2024-09-04,P006,Winter Jacket,Apparel,North,4,5379.42,0.0,0.0,21517.68
2024-02-21,P001,Laptop Pro,Electronics,East,8,58720.51,0.0,0.0,469764.08
2024-09-24,P003,Office Chair,Furniture,North,7,7294.14,0.0,1214.54,51058.98
2024-12-19,P003,Office Chair,Furniture,South,8,7547.31,5.0,3696.04,57359.56
2025-03-17,P001,Laptop Pro,Electronics,North,9,60178.18,0.0,0.0,541603.62
2024-08-06,P001,Laptop Pro,Electronics,East,9,60403.77,0.0,0.0,543633.93
2025-11-12,P005,Running Shoes,Apparel,East,21,3196.8,0.0,0.0,67132.8
2025-01-29,P003,Office Chair,Furniture,West,2,7414.46,0.0,0.0,14828.92
2024-02-04,P009,Bluetooth Speaker,Electronics,East,12,2156.3,5.0,0.0,24581.82
2024-06-01,P008,Air Purifier,Home Appliances,East,9,9871.88,0.0,5575.1,88846.92
2024-07-20,P006,Winter Jacket,Apparel,East,11,5440.33,10.0,0.0,53859.27
2025-11-26,P004,Standing Desk,Furniture,East,3,15275.22,0.0,4809.94,45825.66
2025-04-21,P001,Laptop Pro,Electronics,East,11,60170.38,0.0,0.0,661874.18
2024-06-26,P010,Yoga Mat,Fitness,North,23,1181.5,5.0,4117.88,25815.77
2025-05-07,P010,Yoga Mat,Fitness,South,16,1186.91,0.0,0.0,18990.56
2025-10-06,P004,Standing Desk,Furniture,North,3,15257.16,0.0,0.0,45771.48
2024-06-13,P010,Yoga Mat,Fitness,East,26,1180.26,0.0,0.0,30686.76
2024-07-05,P009,Bluetooth Speaker,Electronics,South,15,2256.31,0.0,0.0,33844.65
2025-03-06,P010,Yoga Mat,Fitness,East,15,1187.07,0.0,4865.63,17806.05
2025-03-25,P010,Yoga Mat,Fitness,West,24,1196.59,5.0,4426.05,27282.25
2025-01-10,P006,Winter Jacket,Apparel,East,7,5262.34,0.0,0.0,36836.38
2025-07-10,P002,Wireless Mouse,Electronics,West,29,908.69,0.0,0.0,26352.01
2025-05-20,P004,Standing Desk,Furniture,East,4,15249.5,0.0,1072.75,60998.0
2024-04-07,P002,Wireless Mouse,Electronics,East,39,905.0,0.0,0.0,35295.0
2024-08-26,P006,Winter Jacket,Apparel,West,4,5318.42,0.0,2719.17,21273.68
2024-06-17,P006,Winter Jacket,Apparel,South,11,5294.84,0.0,5894.64,58243.24
2024-01-15,P004,Standing Desk,Furniture,South,2,14903.29,0.0,0.0,29806.58
2025-10-16,P008,Air Purifier,Home Appliances,East,4,10012.41,0.0,1542.13,40049.64
2025-04-24,P009,Bluetooth Speaker,Electronics,West,21,2218.56,0.0,0.0,46589.76
2025-02-09,P001,Laptop Pro,Electronics,North,9,58524.01,0.0,1664.75,526716.09
2024-11-25,P006,Winter Jacket,Apparel,East,8,5267.02,0.0,0.0,42136.16
2024-07-07,P001,Laptop Pro,Electronics,North,10,59261.12,0.0,3770.12,592611.2
2024-05-08,P010,Yoga Mat,Fitness,West,34,1173.19,0.0,0.0,39888.46
2025-09-08,P009,Bluetooth Speaker,Electronics,West,21,2229.39,15.0,0.0,39794.61
2025-11-30,P006,Winter Jacket,Apparel,East,12,5532.69,0.0,1539.16,66392.28
2024-03-15,P003,Office Chair,Furniture,East,5,7629.61,0.0,0.0,38148.05
2025-06-15,P001,Laptop Pro,Electronics,West,16,60853.12,0.0,0.0,973649.92
2025-01-13,P005,Running Shoes,Apparel,East,11,3120.22,0.0,0.0,34322.42
2025-06-17,P010,Yoga Mat,Fitness,South,13,1215.95,0.0,0.0,15807.35
2025-10-23,P002,Wireless Mouse,Electronics,South,19,924.04,0.0,0.0,17556.76
2025-04-15,P007,Blender,Home Appliances,East,18,2822.06,0.0,3837.9,50797.08
2024-08-27,P003,Office Chair,Furniture,West,3,7506.2,0.0,0.0,22518.6
2025-07-25,P005,Running Shoes,Apparel,West,18,3293.83,0.0,0.0,59288.94
2024-10-10,P007,Blender,Home Appliances,West,8,2803.97,5.0,0.0,21310.17
2025-11-30,P007,Blender,Home Appliances,West,16,2783.33,0.0,0.0,44533.28
2024-11-09,P004,Standing Desk,Furniture,South,5,14805.82,0.0,0.0,74029.1
2024-02-01,P006,Winter Jacket,Apparel,North,3,5377.42,0.0,774.98,16132.26
2025-03-27,P009,Bluetooth Speaker,Electronics,East,16,2137.85,0.0,0.0,34205.6
2025-01-12,P003,Office Chair,Furniture,South,6,7701.67,0.0,834.45,46210.02
2024-11-24,P003,Office Chair,Furniture,West,5,7536.87,10.0,0.0,33915.92
2024-06-02,P005,Running Shoes,Apparel,East,28,3164.99,15.0,5860.81,75326.76
2025-12-06,P010,Yoga Mat,Fitness,West,40,1181.82,0.0,0.0,47272.8
2024-07-18,P010,Yoga Mat,Fitness,West,32,1170.9,0.0,0.0,37468.8
2024-07-26,P009,Bluetooth Speaker,Electronics,North,16,2171.25,10.0,0.0,31266.0
2024-02-02,P008,Air Purifier,Home Appliances,North,8,9647.47,0.0,1550.31,77179.76
2025-03-20,P008,Air Purifier,Home Appliances,South,4,10025.13,10.0,0.0,36090.47
2024-11-21,P010,Yoga Mat,Fitness,South,15,1198.12,0.0,0.0,17971.8
2024-12-08,P002,Wireless Mouse,Electronics,East,38,923.89,0.0,0.0,35107.82
2025-01-09,P009,Bluetooth Speaker,Electronics,West,10,2141.24,0.0,0.0,21412.4
2024-08-28,P005,Running Shoes,Apparel,North,13,3131.7,0.0,0.0,40712.1
2024-05-14,P001,Laptop Pro,Electronics,North,8,61538.86,0.0,636.53,492310.88
2025-02-07,P006,Winter Jacket,Apparel,East,6,5333.45,0.0,0.0,32000.7
2025-09-16,P008,Air Purifier,Home Appliances,North,7,9881.22,0.0,0.0,69168.54
2025-10-15,P009,Bluetooth Speaker,Electronics,East,12,2181.31,0.0,0.0,26175.72
2024-02-11,P010,Yoga Mat,Fitness,North,26,1189.02,10.0,0.0,27823.07
2025-01-16,P006,Winter Jacket,Apparel,South,6,5400.55,0.0,2814.12,32403.3
2024-03-02,P010,Yoga Mat,Fitness,East,21,1178.95,0.0,0.0,24757.95
2024-05-20,P008,Air Purifier,Home Appliances,North,9,9698.66,0.0,0.0,87287.94
2025-03-21,P008,Air Purifier,Home Appliances,East,6,9956.12,0.0,1118.63,59736.72
2025-12-07,P007,Blender,Home Appliances,West,17,2808.15,0.0,1928.57,47738.55
2024-04-02,P003,Office Chair,Furniture,West,4,7455.16,10.0,0.0,26838.58
2024-08-20,P003,Office Chair,Furniture,East,5,7506.59,0.0,0.0,37532.95
2024-05-02,P003,Office Chair,Furniture,East,4,7428.8,0.0,0.0,29715.2
2024-06-01,P007,Blender,Home Appliances,South,12,2874.48,15.0,0.0,29319.7
2025-03-08,P001,Laptop Pro,Electronics,North,15,61074.41,15.0,0.0,778698.73
2025-09-20,P007,Blender,Home Appliances,South,10,2794.85,0.0,0.0,27948.5
2025-09-05,P002,Wireless Mouse,Electronics,South,26,890.73,10.0,5535.86,20843.08
2025-02-07,P005,Running Shoes,Apparel,West,18,3251.73,0.0,3942.6,58531.14
2025-10-22,P002,Wireless Mouse,Electronics,East,15,886.13,0.0,0.0,13291.95
2025-03-30,P005,Running Shoes,Apparel,West,33,3163.21,0.0,0.0,104385.93
2024-07-25,P007,Blender,Home Appliances,West,8,2793.09,0.0,4479.66,22344.72
2024-03-05,P008,Air Purifier,Home Appliances,West,3,9516.08,0.0,0.0,28548.24
2025-02-06,P008,Air Purifier,Home Appliances,East,4,10056.95,0.0,0.0,40227.8
2025-04-29,P003,Office Chair,Furniture,East,7,7551.66,0.0,0.0,52861.62
2024-04-01,P004,Standing Desk,Furniture,West,3,14692.16,0.0,4672.61,44076.48
2024-04-28,P003,Office Chair,Furniture,North,7,7289.02,0.0,3260.16,51023.14
2025-04-28,P004,Standing Desk,Furniture,North,6,15419.15,0.0,1279.95,92514.9
2024-07-09,P005,Running Shoes,Apparel,West,14,3195.63,0.0,0.0,44738.82
2025-01-01,P010,Yoga Mat,Fitness,South,13,1219.91,0.0,0.0,15858.83
2025-02-27,P004,Standing Desk,Furniture,West,3,14817.33,0.0,1919.44,44451.99
2024-10-11,P007,Blender,Home Appliances,West,8,2880.36,0.0,0.0,23042.88
2024-09-27,P009,Bluetooth Speaker,Electronics,North,16,2260.37,0.0,0.0,36165.92
2024-04-27,P010,Yoga Mat,Fitness,North,31,1193.25,10.0,0.0,33291.68
2025-11-29,P002,Wireless Mouse,Electronics,South,49,879.85,10.0,0.0,38801.39
2025-08-15,P005,Running Shoes,Apparel,North,14,3289.35,0.0,5878.05,46050.9
2025-11-27,P010,Yoga Mat,Fitness,North,29,1200.02,0.0,1897.32,34800.58
2024-12-28,P008,Air Purifier,Home Appliances,South,7,9926.38,0.0,0.0,69484.66
2025-08-24,P009,Bluetooth Speaker,Electronics,South,19,2147.5,0.0,0.0,40802.5
2024-06-08,P004,Standing Desk,Furniture,East,4,14757.59,0.0,0.0,59030.36
2024-11-21,P008,Air Purifier,Home Appliances,East,7,9924.64,5.0,0.0,65998.86
2024-10-05,P004,Standing Desk,Furniture,South,3,14879.99,0.0,0.0,44639.97
2024-03-09,P006,Winter Jacket,Apparel,North,4,5443.1,0.0,0.0,21772.4
2025-01-28,P007,Blender,Home Appliances,North,6,2775.19,0.0,0.0,16651.14
2025-08-28,P006,Winter Jacket,Apparel,West,5,5427.62,0.0,0.0,27138.1
2024-10-06,P003,Office Chair,Furniture,East,4,7666.74,10.0,0.0,27600.26
2025-06-03,P008,Air Purifier,Home Appliances,North,9,9513.98,5.0,5405.47,81344.53
2025-02-03,P008,Air Purifier,Home Appliances,South,3,9967.29,0.0,0.0,29901.87
2025-07-24,P003,Office Chair,Furniture,South,7,7658.03,0.0,0.0,53606.21
2025-03-02,P002,Wireless Mouse,Electronics,East,34,881.52,0.0,0.0,29971.68
2024-11-22,P005,Running Shoes,Apparel,East,15,3214.24,15.0,0.0,40981.56
2025-06-12,P010,Yoga Mat,Fitness,South,12,1197.09,10.0,2303.13,12928.57
2025-05-02,P008,Air Purifier,Home Appliances,West,5,9577.92,0.0,0.0,47889.6
2024-07-07,P010,Yoga Mat,Fitness,East,36,1171.92,0.0,0.0,42189.12
2024-06-08,P001,Laptop Pro,Electronics,South,18,60742.48,5.0,0.0,1038696.41
2024-07-05,P009,Bluetooth Speaker,Electronics,East,12,2166.91,0.0,5545.93,26002.92
2025-06-25,P008,Air Purifier,Home Appliances,South,4,9521.96,0.0,0.0,38087.84
2024-08-25,P009,Bluetooth Speaker,Electronics,East,15,2156.5,0.0,3298.54,32347.5
2024-10-13,P006,Winter Jacket,Apparel,North,4,5431.01,0.0,3126.48,21724.04
2024-07-21,P006,Winter Jacket,Apparel,North,7,5312.4,0.0,0.0,37186.8
2024-11-30,P009,Bluetooth Speaker,Electronics,East,14,2192.72,0.0,0.0,30698.08
2024-04-15,P004,Standing Desk,Furniture,North,5,14860.07,15.0,5362.88,63155.3
2025-08-21,P009,Bluetooth Speaker,Electronics,South,10,2216.61,5.0,0.0,21057.8
2025-02-10,P002,Wireless Mouse,Electronics,West,15,878.96,0.0,0.0,13184.4
2024-11-02,P008,Air Purifier,Home Appliances,West,7,9515.15,0.0,5571.39,66606.05
2025-03-14,P010,Yoga Mat,Fitness,East,21,1213.65,10.0,0.0,22937.99
2024-06-22,P007,Blender,Home Appliances,East,14,2772.74,0.0,5523.84,38818.36
2024-01-04,P006,Winter Jacket,Apparel,South,5,5463.34,5.0,0.0,25950.86
2024-10-28,P005,Running Shoes,Apparel,East,11,3170.63,5.0,871.89,33133.08
2025-11-05,P003,Office Chair,Furniture,West,4,7647.52,15.0,0.0,26001.57
2024-07-26,P009,Bluetooth Speaker,Electronics,South,13,2165.72,0.0,0.0,28154.36
2024-06-17,P009,Bluetooth Speaker,Electronics,West,22,2181.22,0.0,0.0,47986.84
2025-09-06,P009,Bluetooth Speaker,Electronics,South,16,2196.8,0.0,0.0,35148.8
2025-12-25,P006,Winter Jacket,Apparel,North,7,5417.7,0.0,1132.38,37923.9
2024-12-09,P003,Office Chair,Furniture,West,3,7336.05,5.0,0.0,20907.74
2024-08-01,P007,Blender,Home Appliances,South,8,2872.27,0.0,0.0,22978.16
2024-05-13,P008,Air Purifier,Home Appliances,East,7,9812.85,0.0,0.0,68689.95
2024-04-03,P005,Running Shoes,Apparel,South,16,3223.74,0.0,0.0,51579.84
2024-11-20,P004,Standing Desk,Furniture,West,3,14608.21,0.0,4774.14,43824.63
2024-02-20,P001,Laptop Pro,Electronics,North,7,60482.31,10.0,3553.59,381038.55
2025-07-27,P007,Blender,Home Appliances,North,12,2875.29,0.0,5960.87,34503.48
2025-04-08,P010,Yoga Mat,Fitness,South,19,1226.0,10.0,1389.94,20964.6
2024-03-05,P005,Running Shoes,Apparel,North,12,3161.06,0.0,0.0,37932.72
2025-09-21,P007,Blender,Home Appliances,West,13,2862.48,0.0,0.0,37212.24
2025-05-20,P010,Yoga Mat,Fitness,South,16,1230.18,0.0,0.0,19682.88
2025-01-09,P007,Blender,Home Appliances,West,5,2754.52,0.0,0.0,13772.6
2025-05-09,P007,Blender,Home Appliances,North,9,2803.05,0.0,0.0,25227.45
2025-12-22,P002,Wireless Mouse,Electronics,South,36,883.12,0.0,0.0,31792.32
2025-11-04,P001,Laptop Pro,Electronics,West,14,60468.67,10.0,0.0,761905.24
2024-08-31,P003,Office Chair,Furniture,East,8,7594.71,0.0,0.0,60757.68
2025-11-17,P008,Air Purifier,Home Appliances,East,5,9615.38,0.0,5795.59,48076.9
2024-02-06,P002,Wireless Mouse,Electronics,South,24,878.83,0.0,5822.34,21091.92
2025-02-11,P001,Laptop Pro,Electronics,East,9,59827.63,0.0,0.0,538448.67
2025-02-15,P002,Wireless Mouse,Electronics,East,21,900.53,0.0,0.0,18911.13
2025-06-27,P005,Running Shoes,Apparel,West,14,3113.61,10.0,0.0,39231.49
2025-01-25,P009,Bluetooth Speaker,Electronics,West,16,2148.69,0.0,0.0,34379.04
2025-12-04,P008,Air Purifier,Home Appliances,North,10,9627.4,15.0,2407.16,81832.9
2025-10-02,P003,Office Chair,Furniture,East,3,7590.44,0.0,3556.18,22771.32
2024-10-06,P005,Running Shoes,Apparel,South,23,3211.21,0.0,0.0,73857.83
2025-04-14,P004,Standing Desk,Furniture,North,5,14713.35,0.0,2161.76,73566.75
2025-04-29,P008,Air Purifier,Home Appliances,East,6,9913.49,0.0,1154.82,59480.94
2025-12-20,P002,Wireless Mouse,Electronics,South,49,915.23,0.0,0.0,44846.27
2024-10-19,P010,Yoga Mat,Fitness,West,23,1234.73,5.0,2854.2,26978.85
2025-08-27,P009,Bluetooth Speaker,Electronics,North,22,2231.43,0.0,0.0,49091.46
2024-01-08,P004,Standing Desk,Furniture,West,1,14717.26,0.0,0.0,14717.26
2024-12-04,P003,Office Chair,Furniture,West,3,7530.98,0.0,0.0,22592.94
2025-02-24,P002,Wireless Mouse,Electronics,South,33,920.94,10.0,0.0,27351.92
2025-08-24,P010,Yoga Mat,Fitness,North,34,1202.08,0.0,0.0,40870.72
2025-08-25,P010,Yoga Mat,Fitness,North,18,1175.01,0.0,0.0,21150.18
2024-11-27,P008,Air Purifier,Home Appliances,West,3,9532.09,0.0,2258.6,28596.27
2024-07-09,P010,Yoga Mat,Fitness,North,25,1183.42,0.0,4403.87,29585.5
2025-08-25,P005,Running Shoes,Apparel,South,17,3113.18,0.0,4885.52,52924.06
2024-06-18,P001,Laptop Pro,Electronics,West,10,60945.43,0.0,0.0,609454.3
2024-10-28,P004,Standing Desk,Furniture,West,2,14606.4,0.0,1529.0,29212.8
2025-02-17,P009,Bluetooth Speaker,Electronics,West,14,2182.12,5.0,2412.98,29022.2
2025-01-27,P006,Winter Jacket,Apparel,South,7,5334.93,0.0,1250.26,37344.51
2025-01-15,P002,Wireless Mouse,Electronics,South,18,906.42,0.0,0.0,16315.56
2024-11-22,P003,Office Chair,Furniture,West,3,7550.48,0.0,2574.84,22651.44
2025-06-08,P010,Yoga Mat,Fitness,West,53,1216.98,0.0,0.0,64499.94
2024-09-10,P007,Blender,Home Appliances,West,10,2883.75,5.0,4016.96,27395.62
2025-05-10,P003,Office Chair,Furniture,East,8,7715.1,0.0,0.0,61720.8
2025-11-21,P006,Winter Jacket,Apparel,West,8,5455.7,0.0,1323.05,43645.6
2025-01-14,P009,Bluetooth Speaker,Electronics,East,11,2154.73,5.0,4488.78,22516.93
2025-01-22,P004,Standing Desk,Furniture,South,2,14573.18,0.0,0.0,29146.36
2024-08-02,P005,Running Shoes,Apparel,South,16,3140.19,0.0,0.0,50243.04
2024-09-21,P006,Winter Jacket,Apparel,North,6,5358.16,0.0,0.0,32148.96
2025-12-08,P005,Running Shoes,Apparel,East,21,3294.87,15.0,0.0,58813.43
2024-10-11,P003,Office Chair,Furniture,West,4,7552.21,0.0,0.0,30208.84
2025-06-29,P001,Laptop Pro,Electronics,South,12,59302.85,0.0,5533.85,711634.2
2024-09-17,P005,Running Shoes,Apparel,South,15,3114.38,0.0,4721.44,46715.7
2024-04-11,P001,Laptop Pro,Electronics,West,13,58937.71,0.0,0.0,766190.23
2025-11-28,P009,Bluetooth Speaker,Electronics,South,16,2243.65,0.0,0.0,35898.4
2025-05-28,P010,Yoga Mat,Fitness,North,24,1213.17,0.0,0.0,29116.08
2024-05-02,P007,Blender,Home Appliances,North,6,2732.48,0.0,0.0,16394.88
2024-07-27,P006,Winter Jacket,Apparel,West,6,5446.34,0.0,0.0,32678.04
2025-06-17,P001,Laptop Pro,Electronics,North,9,60353.4,0.0,0.0,543180.6
2024-11-25,P008,Air Purifier,Home Appliances,West,3,10062.0,0.0,4457.82,30186.0
2025-01-14,P003,Office Chair,Furniture,North,5,7380.26,15.0,0.0,31366.11
2025-11-28,P004,Standing Desk,Furniture,South,5,15094.31,15.0,0.0,64150.82
2025-09-20,P001,Laptop Pro,Electronics,West,12,60688.55,0.0,0.0,728262.6
2024-03-09,P008,Air Purifier,Home Appliances,North,10,10090.73,15.0,4692.4,85771.2
2024-11-25,P009,Bluetooth Speaker,Electronics,West,13,2193.7,10.0,1660.51,25666.29
2025-09-18,P008,Air Purifier,Home Appliances,South,3,9568.3,10.0,0.0,25834.41
2024-02-26,P009,Bluetooth Speaker,Electronics,South,11,2240.38,5.0,1804.55,23411.97
2025-02-14,P003,Office Chair,Furniture,East,3,7355.23,0.0,0.0,22065.69
2024-11-10,P001,Laptop Pro,Electronics,North,10,58548.52,0.0,2392.78,585485.2
2024-09-08,P007,Blender,Home Appliances,South,6,2753.85,0.0,0.0,16523.1
2024-05-03,P008,Air Purifier,Home Appliances,East,5,9851.41,0.0,714.25,49257.05
2025-04-30,P002,Wireless Mouse,Electronics,South,30,877.5,0.0,0.0,26325.0
2024-02-29,P003,Office Chair,Furniture,North,6,7289.42,5.0,0.0,41549.69
2025-11-17,P009,Bluetooth Speaker,Electronics,North,21,2227.2,10.0,0.0,42094.08
2024-06-16,P005,Running Shoes,Apparel,South,26,3170.5,0.0,0.0,82433.0
2025-12-26,P008,Air Purifier,Home Appliances,West,5,9955.39,0.0,0.0,49776.95
2025-02-26,P005,Running Shoes,Apparel,East,18,3139.56,0.0,0.0,56512.08
2024-02-12,P005,Running Shoes,Apparel,North,12,3226.24,5.0,4951.42,36779.14
2025-04-08,P003,Office Chair,Furniture,North,6,7515.32,0.0,0.0,45091.92
2024-01-17,P005,Running Shoes,Apparel,East,13,3185.25,0.0,0.0,41408.25
2025-01-26,P010,Yoga Mat,Fitness,South,14,1220.39,15.0,3337.16,14522.64
2025-08-23,P006,Winter Jacket,Apparel,South,11,5355.7,0.0,0.0,58912.7
2024-06-09,P007,Blender,Home Appliances,West,15,2863.99,10.0,0.0,38663.86
2025-10-23,P002,Wireless Mouse,Electronics,East,24,924.45,10.0,2791.14,19968.12
2025-06-26,P001,Laptop Pro,Electronics,East,10,58688.77,5.0,0.0,557543.31
2024-07-19,P006,Winter Jacket,Apparel,North,4,5357.39,0.0,0.0,21429.56
2025-02-01,P002,Wireless Mouse,Electronics,North,36,875.8,0.0,0.0,31528.8
2024-10-14,P009,Bluetooth Speaker,Electronics,North,12,2214.15,5.0,0.0,25241.31
2024-01-14,P006,Winter Jacket,Apparel,North,5,5463.44,0.0,3840.09,27317.2
2025-11-28,P003,Office Chair,Furniture,North,8,7580.4,0.0,0.0,60643.2
2025-09-23,P006,Winter Jacket,Apparel,East,9,5438.85,0.0,0.0,48949.65
2025-11-09,P001,Laptop Pro,Electronics,West,13,58547.94,0.0,0.0,761123.22
2024-09-27,P009,Bluetooth Speaker,Electronics,West,11,2155.09,0.0,0.0,23705.99
2024-06-23,P006,Winter Jacket,Apparel,East,12,5435.98,10.0,0.0,58708.58
2025-02-27,P008,Air Purifier,Home Appliances,West,5,9589.76,0.0,3546.29,47948.8
2025-10-03,P005,Running Shoes,Apparel,South,13,,0.0,1787.42,41536.82
2025-07-21,P006,Winter Jacket,Apparel,South,13,5423.67,0.0,4966.8,70507.71
2025-02-01,P004,Standing Desk,Furniture,East,4,15362.68,0.0,0.0,61450.72
2024-03-12,P008,Air Purifier,Home Appliances,East,6,9881.33,0.0,0.0,59287.98
2025-10-15,P001,Laptop Pro,Electronics,West,5,58717.83,0.0,3733.03,293589.15
2024-12-31,P003,Office Chair,Furniture,South,6,7652.82,0.0,2329.53,45916.92
2025-04-26,P010,Yoga Mat,Fitness,South,24,1195.02,0.0,0.0,28680.48
2024-03-09,P010,Yoga Mat,Fitness,West,37,1190.58,5.0,2081.7,41848.89
2025-08-10,P002,Wireless Mouse,Electronics,South,34,923.12,0.0,0.0,31386.08
2025-05-11,P005,Running Shoes,Apparel,West,23,3137.03,0.0,0.0,72151.69
2024-04-02,P004,Standing Desk,Furniture,East,3,15116.65,0.0,0.0,45349.95
2024-08-25,P004,Standing Desk,Furniture,West,3,15178.23,0.0,0.0,45534.69
2025-07-30,P001,Laptop Pro,Electronics,North,11,59994.96,0.0,5006.98,659944.56
2024-11-08,P006,Winter Jacket,Apparel,West,6,5436.83,10.0,0.0,29358.88
2025-12-13,P008,Air Purifier,Home Appliances,North,12,10085.17,0.0,1181.15,121022.04
2024-11-12,P006,Winter Jacket,Apparel,West,4,5519.38,0.0,0.0,22077.52
2024-08-31,P008,Air Purifier,Home Appliances,North,11,9781.86,15.0,0.0,91460.39
2025-09-17,P009,Bluetooth Speaker,Electronics,North,19,2245.64,5.0,0.0,40533.8
2024-07-19,P010,Yoga Mat,Fitness,West,27,1199.5,0.0,0.0,32386.5
2025-02-02,P008,Air Purifier,Home Appliances,East,6,9770.54,0.0,1335.99,58623.24
2025-11-03,P001,Laptop Pro,Electronics,North,11,60244.12,15.0,5575.75,563282.52
2024-05-29,P007,Blender,Home Appliances,East,13,2779.45,0.0,1693.56,36132.85
2025-06-25,P002,Wireless Mouse,Electronics,East,24,902.22,0.0,0.0,21653.28
2025-01-06,P003,Office Chair,Furniture,East,3,7496.14,0.0,0.0,22488.42
2025-06-21,P004,Standing Desk,Furniture,South,9,15152.27,0.0,0.0,136370.43
2025-11-03,P005,Running Shoes,Apparel,East,24,3206.28,15.0,0.0,65408.11
2025-06-08,P009,Bluetooth Speaker,Electronics,North,34,2191.3,0.0,1837.72,74504.2
2024-01-28,P009,Bluetooth Speaker,Electronics,North,16,2168.42,5.0,0.0,32959.98
2025-03-09,P010,Yoga Mat,Fitness,North,38,1229.76,0.0,2544.43,46730.88
2025-11-10,P009,Bluetooth Speaker,Electronics,North,26,2213.17,0.0,3277.95,57542.42
2025-02-05,P001,Laptop Pro,Electronics,West,10,60626.78,0.0,0.0,606267.8
2024-05-21,P007,Blender,Home Appliances,North,4,2725.16,15.0,0.0,9265.54
2024-02-14,P009,Bluetooth Speaker,Electronics,West,17,2248.89,0.0,5564.93,38231.13
2024-07-04,P005,Running Shoes,Apparel,West,17,3285.17,0.0,0.0,55847.89
2025-11-25,P007,Blender,Home Appliances,West,16,2781.17,0.0,0.0,44498.72
2025-11-23,P009,Bluetooth Speaker,Electronics,South,17,2153.92,0.0,0.0,36616.64
2024-10-18,P004,Standing Desk,Furniture,East,3,15145.34,0.0,0.0,45436.02
2024-12-15,P010,Yoga Mat,Fitness,North,27,1193.87,0.0,0.0,32234.49
2025-07-13,P003,Office Chair,Furniture,West,3,7392.39,0.0,589.12,22177.17
2025-08-12,P003,Office Chair,Furniture,East,4,7448.83,5.0,2619.16,28305.55
2025-01-18,P008,Air Purifier,Home Appliances,South,4,9941.51,5.0,0.0,37777.74
2025-02-11,P010,Yoga Mat,Fitness,West,27,1224.89,0.0,5422.45,33072.03
2025-09-10,P005,Running Shoes,Apparel,South,19,3174.61,0.0,0.0,60317.59
2025-02-09,P010,Yoga Mat,Fitness,East,28,1225.11,0.0,0.0,34303.08
2025-12-24,P005,Running Shoes,Apparel,North,24,3146.87,0.0,0.0,75524.88
2025-01-08,P004,Standing Desk,Furniture,South,2,15378.28,0.0,0.0,30756.56
2024-12-26,P007,Blender,Home Appliances,South,10,2842.08,0.0,0.0,28420.8
2025-12-19,P010,Yoga Mat,Fitness,East,28,1222.88,0.0,0.0,34240.64
2024-06-24,P004,Standing Desk,Furniture,East,3,15076.0,10.0,4793.21,40705.2
2025-01-14,P005,Running Shoes,Apparel,South,14,3220.4,0.0,0.0,45085.6
