date,product_id,product_name,category,region,units_sold,unit_price,discount,marketing_spend,revenue
2025-09-17,G004,Rice 5kg,Staples,North,71,321.84,0.0,0.0,22850.64
2025-01-26,G003,Eggs (12),Dairy,East,179,86.44,0.0,0.0,15472.76
2025-11-03,G001,Milk 1L,Dairy,North,282,54.31,5.0,0.0,14549.65
2025-03-01,G005,Cooking Oil 1L,Staples,West,160,136.01,0.0,0.0,21761.6
2025-04-27,G001,Milk 1L,Dairy,West,269,55.42,5.0,680.09,14162.58
2025-01-01,G006,Bananas 1kg,Produce,East,206,39.46,0.0,0.0,8128.76
2025-03-31,G002,Bread Loaf,Bakery,East,149,45.26,0.0,0.0,6743.74
2025-12-08,G005,Cooking Oil 1L,Staples,West,80,138.84,0.0,0.0,11107.2
2025-09-18,G004,Rice 5kg,Staples,South,54,312.81,5.0,575.11,16047.15
2025-07-15,G001,Milk 1L,Dairy,East,213,55.19,0.0,0.0,11755.47
2025-12-18,G005,Cooking Oil 1L,Staples,East,60,136.52,0.0,0.0,8191.2
2025-12-24,G007,Instant Noodles,Packaged Foods,South,354,17.67,0.0,0.0,6255.18
2025-04-12,G007,Instant Noodles,Packaged Foods,North,314,17.55,0.0,0.0,5510.7
2025-04-29,G006,Bananas 1kg,Produce,West,79,41.51,0.0,0.0,3279.29
2025-06-03,G006,Bananas 1kg,Produce,West,206,40.99,5.0,728.33,8021.74
2025-05-05,G005,Cooking Oil 1L,Staples,South,104,135.99,0.0,0.0,14142.96
2025-10-24,G004,Rice 5kg,Staples,North,81,323.87,0.0,0.0,26233.47
2025-07-07,G001,Milk 1L,Dairy,East,280,55.29,5.0,0.0,14707.14
2025-05-25,G002,Bread Loaf,Bakery,South,192,45.56,0.0,0.0,8747.52
2025-05-27,G001,Milk 1L,Dairy,West,220,54.85,5.0,0.0,11463.65
2025-11-23,G001,Milk 1L,Dairy,West,324,56.81,0.0,0.0,18406.44
2025-02-15,G003,Eggs (12),Dairy,North,85,86.58,0.0,0.0,7359.3
2025-12-13,G007,Instant Noodles,Packaged Foods,East,410,18.18,0.0,0.0,7453.8
2025-04-10,G004,Rice 5kg,Staples,South,70,307.52,0.0,181.03,21526.4
2025-05-17,G006,Bananas 1kg,Produce,West,131,40.31,0.0,0.0,5280.61
2025-04-17,G007,Instant Noodles,Packaged Foods,East,190,17.5,10.0,0.0,2992.5
2025-07-09,G002,Bread Loaf,Bakery,North,136,45.03,0.0,0.0,6124.08
2025-07-21,G003,Eggs (12),Dairy,South,114,88.16,5.0,0.0,9547.73
2025-12-20,G002,Bread Loaf,Bakery,East,221,45.66,0.0,518.46,10090.86
2025-01-30,G005,Cooking Oil 1L,Staples,North,76,136.55,0.0,0.0,10377.8
2025-12-24,G007,Instant Noodles,Packaged Foods,East,255,18.47,5.0,305.95,4474.36
2025-03-20,G002,Bread Loaf,Bakery,West,102,44.39,0.0,0.0,4527.78
2025-10-13,G003,Eggs (12),Dairy,North,78,89.94,0.0,0.0,7015.32
2025-10-14,G004,Rice 5kg,Staples,North,61,331.08,10.0,0.0,18176.29
2025-09-23,G006,Bananas 1kg,Produce,South,103,41.54,0.0,0.0,4278.62
2025-08-12,G006,Bananas 1kg,Produce,West,136,41.25,0.0,98.28,5610.0
2025-01-31,G006,Bananas 1kg,Produce,South,85,41.54,0.0,0.0,3530.9
2025-03-26,G006,Bananas 1kg,Produce,North,145,39.32,0.0,0.0,5701.4
2025-12-02,G002,Bread Loaf,Bakery,North,189,46.71,0.0,0.0,8828.19
2025-10-26,G005,Cooking Oil 1L,Staples,East,125,144.84,0.0,0.0,18105.0
2025-12-10,G006,Bananas 1kg,Produce,South,105,39.82,5.0,0.0,3972.05
2025-11-11,G001,Milk 1L,Dairy,West,294,53.72,0.0,0.0,15793.68
2025-07-24,G005,Cooking Oil 1L,Staples,West,95,138.42,5.0,0.0,12492.4
2025-03-20,G004,Rice 5kg,Staples,North,27,328.05,0.0,0.0,8857.35
2025-10-23,G003,Eggs (12),Dairy,South,81,87.88,0.0,0.0,7118.28
2025-10-31,G002,Bread Loaf,Bakery,South,185,44.11,0.0,0.0,8160.35
2025-09-09,G005,Cooking Oil 1L,Staples,East,52,144.94,0.0,0.0,7536.88
2025-07-20,G007,Instant Noodles,Packaged Foods,South,372,18.27,0.0,0.0,6796.44
2025-08-26,G003,Eggs (12),Dairy,South,104,91.79,0.0,0.0,9546.16
2025-07-13,G001,Milk 1L,Dairy,East,448,54.39,0.0,0.0,24366.72
2025-12-21,G003,Eggs (12),Dairy,East,206,90.19,10.0,0.0,16721.23
2025-12-14,G007,Instant Noodles,Packaged Foods,West,224,17.51,0.0,485.09,3922.24
2025-05-31,G006,Bananas 1kg,Produce,East,190,39.86,0.0,0.0,7573.4
2025-07-02,G002,Bread Loaf,Bakery,East,148,46.53,0.0,0.0,6886.44
2025-10-27,G005,Cooking Oil 1L,Staples,East,75,136.68,0.0,0.0,10251.0
2025-10-19,G003,Eggs (12),Dairy,South,114,93.47,0.0,0.0,10655.58
2025-06-07,G002,Bread Loaf,Bakery,East,267,44.69,0.0,0.0,11932.23
2025-11-03,G007,Instant Noodles,Packaged Foods,North,361,17.84,5.0,0.0,6118.23
2025-06-29,G005,Cooking Oil 1L,Staples,North,101,138.72,0.0,0.0,14010.72
2025-02-22,G006,Bananas 1kg,Produce,South,213,40.43,0.0,0.0,8611.59
2025-06-28,G001,Milk 1L,Dairy,West,353,57.09,0.0,0.0,20152.77
2025-11-02,G007,Instant Noodles,Packaged Foods,West,656,18.43,0.0,0.0,12090.08
2025-06-26,G005,Cooking Oil 1L,Staples,South,49,134.84,0.0,0.0,6607.16
2025-07-09,G004,Rice 5kg,Staples,East,35,320.24,0.0,0.0,11208.4
2025-10-19,G006,Bananas 1kg,Produce,South,109,40.31,0.0,0.0,4393.79
2025-05-14,G007,Instant Noodles,Packaged Foods,South,168,18.24,0.0,0.0,3064.32
2025-04-14,G005,Cooking Oil 1L,Staples,East,73,135.02,10.0,0.0,8870.81
2025-05-29,G006,Bananas 1kg,Produce,South,90,39.07,10.0,0.0,3164.67
2025-09-06,G004,Rice 5kg,Staples,West,87,327.68,10.0,0.0,25657.34
2025-03-11,G007,Instant Noodles,Packaged Foods,East,320,18.24,0.0,0.0,5836.8
2025-10-16,G003,Eggs (12),Dairy,North,78,91.29,10.0,0.0,6408.56
2025-02-08,G007,Instant Noodles,Packaged Foods,North,340,17.75,0.0,154.33,6035.0
2025-10-25,G007,Instant Noodles,Packaged Foods,West,779,17.69,0.0,0.0,13780.51
2025-07-30,G002,Bread Loaf,Bakery,West,80,45.25,0.0,0.0,3620.0
2025-06-08,G005,Cooking Oil 1L,Staples,West,119,136.85,5.0,0.0,15470.89
2025-02-17,G005,Cooking Oil 1L,Staples,North,82,135.95,10.0,0.0,10033.11
2025-05-20,G006,Bananas 1kg,Produce,North,144,40.76,0.0,0.0,5869.44
2025-11-06,G007,Instant Noodles,Packaged Foods,East,296,17.43,0.0,0.0,5159.28
2025-10-15,G006,Bananas 1kg,Produce,South,89,41.55,0.0,0.0,3697.95
2025-07-24,G003,Eggs (12),Dairy,South,77,89.34,5.0,0.0,6535.22
2025-01-19,G002,Bread Loaf,Bakery,South,229,45.1,0.0,0.0,10327.9
2025-12-11,G005,Cooking Oil 1L,Staples,East,78,142.09,0.0,0.0,11083.02
2025-05-17,G007,Instant Noodles,Packaged Foods,South,342,17.46,0.0,0.0,5971.32
2025-06-16,G003,Eggs (12),Dairy,East,83,86.53,0.0,0.0,7181.99
2025-12-08,G005,Cooking Oil 1L,Staples,South,94,140.37,5.0,0.0,12535.04
2025-08-26,G005,Cooking Oil 1L,Staples,West,95,144.33,0.0,0.0,13711.35
2025-02-21,G003,Eggs (12),Dairy,North,52,89.32,0.0,0.0,4644.64
2025-03-11,G006,Bananas 1kg,Produce,East,163,41.04,0.0,0.0,6689.52
2025-11-15,G004,Rice 5kg,Staples,South,116,332.3,0.0,0.0,38546.8
2025-05-07,G007,Instant Noodles,Packaged Foods,West,249,18.65,0.0,128.91,4643.85
2025-11-19,G004,Rice 5kg,Staples,South,47,326.06,0.0,0.0,15324.82
2025-11-21,G003,Eggs (12),Dairy,South,135,92.25,0.0,0.0,12453.75
2025-07-05,G003,Eggs (12),Dairy,East,124,87.76,0.0,0.0,10882.24
2025-10-03,G007,Instant Noodles,Packaged Foods,East,454,18.65,0.0,0.0,8467.1
2025-12-08,G006,Bananas 1kg,Produce,North,112,40.85,0.0,0.0,4575.2
2025-01-20,G005,Cooking Oil 1L,Staples,South,78,144.99,0.0,0.0,11309.22
2025-06-10,G003,Eggs (12),Dairy,North,49,91.79,0.0,0.0,4497.71
2025-12-30,G006,Bananas 1kg,Produce,South,110,39.9,0.0,0.0,4389.0
2025-06-03,G002,Bread Loaf,Bakery,East,217,45.12,0.0,0.0,9791.04
2025-01-09,G002,Bread Loaf,Bakery,East,165,45.08,0.0,0.0,7438.2
2025-08-20,G007,Instant Noodles,Packaged Foods,East,216,18.37,0.0,0.0,3967.92
2025-05-19,G005,Cooking Oil 1L,Staples,East,67,135.12,0.0,0.0,9053.04
2025-09-11,G006,Bananas 1kg,Produce,North,117,41.41,0.0,0.0,4844.97
2025-04-19,G004,Rice 5kg,Staples,East,74,320.43,0.0,0.0,23711.82
2025-04-15,G007,Instant Noodles,Packaged Foods,East,239,17.82,0.0,0.0,4258.98
2025-10-21,G002,Bread Loaf,Bakery,North,105,45.89,0.0,0.0,4818.45
2025-01-13,G003,Eggs (12),Dairy,South,94,88.87,0.0,0.0,8353.78
2025-11-11,G001,Milk 1L,Dairy,East,249,56.55,0.0,0.0,14080.95
2025-09-08,G007,Instant Noodles,Packaged Foods,North,211,18.51,0.0,0.0,3905.61
2025-04-05,G005,Cooking Oil 1L,Staples,South,146,144.13,0.0,0.0,21042.98
2025-08-05,G002,Bread Loaf,Bakery,West,104,43.28,0.0,0.0,4501.12
2025-03-19,G005,Cooking Oil 1L,Staples,North,105,141.63,0.0,166.98,14871.15
2025-05-17,G002,Bread Loaf,Bakery,East,201,43.73,0.0,0.0,8789.73
2025-04-12,G007,Instant Noodles,Packaged Foods,South,340,18.03,0.0,0.0,6130.2
2025-02-10,G005,Cooking Oil 1L,Staples,South,64,140.3,10.0,0.0,8081.28
2025-08-06,G001,Milk 1L,Dairy,East,305,55.42,0.0,0.0,16903.1
2025-10-27,G002,Bread Loaf,Bakery,West,132,44.77,0.0,0.0,5909.64
2025-08-28,G001,Milk 1L,Dairy,West,264,57.06,5.0,124.84,14310.65
2025-02-26,G002,Bread Loaf,Bakery,West,87,45.07,0.0,0.0,3921.09
2025-11-01,G001,Milk 1L,Dairy,West,557,54.33,0.0,0.0,30261.81
2025-10-25,G003,Eggs (12),Dairy,North,103,87.36,0.0,403.14,8998.08
2025-11-07,G007,Instant Noodles,Packaged Foods,South,314,17.71,0.0,0.0,5560.94
2025-03-29,G004,Rice 5kg,Staples,East,69,316.56,0.0,0.0,21842.64
2025-12-10,G007,Instant Noodles,Packaged Foods,East,232,18.36,0.0,336.34,4259.52
2025-02-19,G007,Instant Noodles,Packaged Foods,East,362,18.03,5.0,0.0,6200.52
2025-07-27,G001,Milk 1L,Dairy,East,393,52.84,0.0,0.0,20766.12
2025-09-21,G001,Milk 1L,Dairy,North,330,54.07,0.0,0.0,17843.1
2025-04-29,G006,Bananas 1kg,Produce,East,94,39.31,0.0,0.0,3695.14
2025-09-24,G001,Milk 1L,Dairy,East,225,55.84,5.0,0.0,11935.8
2025-02-03,G001,Milk 1L,Dairy,West,473,55.64,0.0,0.0,26317.72
2025-11-19,G005,Cooking Oil 1L,Staples,West,89,140.81,5.0,0.0,11905.49
2025-12-04,G007,Instant Noodles,Packaged Foods,North,283,18.04,0.0,0.0,5105.32
2025-04-03,G002,Bread Loaf,Bakery,East,227,43.51,0.0,0.0,9876.77
2025-05-08,G001,Milk 1L,Dairy,North,235,54.66,0.0,0.0,12845.1
2025-09-19,G007,Instant Noodles,Packaged Foods,South,253,17.78,5.0,0.0,4273.42
2025-07-09,G006,Bananas 1kg,Produce,South,77,40.26,0.0,0.0,3100.02
2025-04-20,G007,Instant Noodles,Packaged Foods,South,422,17.67,10.0,0.0,6711.07
2025-06-02,G006,Bananas 1kg,Produce,North,284,38.99,0.0,0.0,11073.16
2025-08-21,G001,Milk 1L,Dairy,South,237,55.03,0.0,314.88,13042.11
2025-10-12,G007,Instant Noodles,Packaged Foods,West,403,17.47,0.0,468.12,7040.41
2025-05-07,G002,Bread Loaf,Bakery,North,116,46.68,0.0,0.0,5414.88
2025-04-10,G006,Bananas 1kg,Produce,South,111,41.49,0.0,0.0,4605.39
2025-06-07,G001,Milk 1L,Dairy,South,320,53.48,10.0,0.0,15402.24
2025-09-17,G003,Eggs (12),Dairy,East,100,87.19,0.0,0.0,8719.0
2025-12-06,G007,Instant Noodles,Packaged Foods,South,299,18.1,10.0,0.0,4870.71
2025-12-03,G002,Bread Loaf,Bakery,North,152,44.15,10.0,0.0,6039.72
2025-10-14,G001,Milk 1L,Dairy,West,217,56.16,0.0,0.0,12186.72
2025-08-14,G001,Milk 1L,Dairy,East,240,57.0,5.0,0.0,12996.0
2025-10-08,G005,Cooking Oil 1L,Staples,North,85,144.13,10.0,0.0,11025.94
2025-05-14,G004,Rice 5kg,Staples,North,56,320.41,0.0,7.41,17942.96
2025-05-13,G005,Cooking Oil 1L,Staples,East,86,142.43,0.0,0.0,12248.98
2025-12-18,G001,Milk 1L,Dairy,South,263,54.15,0.0,426.24,14241.45
2025-01-15,G005,Cooking Oil 1L,Staples,West,54,135.21,0.0,0.0,7301.34
2025-09-28,G001,Milk 1L,Dairy,North,314,55.56,0.0,0.0,17445.84
2025-08-09,G006,Bananas 1kg,Produce,South,201,39.76,0.0,0.0,7991.76
2025-07-08,G004,Rice 5kg,Staples,East,52,312.74,5.0,605.58,15449.36
2025-07-05,G007,Instant Noodles,Packaged Foods,West,503,18.69,0.0,0.0,9401.07
2025-09-24,G007,Instant Noodles,Packaged Foods,North,278,18.06,0.0,0.0,5020.68
2025-07-17,G007,Instant Noodles,Packaged Foods,East,166,18.6,0.0,0.0,3087.6
2025-04-04,G004,Rice 5kg,Staples,West,49,318.19,5.0,0.0,14811.74
2025-04-13,G001,Milk 1L,Dairy,West,365,56.11,0.0,0.0,20480.15
2025-01-08,G004,Rice 5kg,Staples,North,43,322.09,0.0,0.0,13849.87
2025-07-30,G005,Cooking Oil 1L,Staples,East,84,144.93,0.0,0.0,12174.12
2025-05-31,G007,Instant Noodles,Packaged Foods,West,420,18.31,0.0,0.0,7690.2
2025-07-08,G001,Milk 1L,Dairy,South,196,56.91,0.0,0.0,11154.36
2025-10-15,G003,Eggs (12),Dairy,South,77,88.07,0.0,0.0,6781.39
2025-02-09,G001,Milk 1L,Dairy,West,378,56.9,0.0,0.0,21508.2
2025-01-15,G001,Milk 1L,Dairy,East,198,52.81,0.0,0.0,10456.38
2025-05-09,G007,Instant Noodles,Packaged Foods,South,201,18.31,10.0,0.0,3312.28
2025-03-03,G004,Rice 5kg,Staples,West,80,331.01,5.0,0.0,25156.76
2025-11-18,G004,Rice 5kg,Staples,North,56,311.49,0.0,0.0,17443.44
2025-01-14,G004,Rice 5kg,Staples,South,40,318.72,0.0,581.93,12748.8
2025-12-09,G003,Eggs (12),Dairy,South,84,93.32,0.0,421.93,7838.88
2025-12-21,G007,Instant Noodles,Packaged Foods,West,454,18.6,0.0,0.0,8444.4
2025-11-05,G002,Bread Loaf,Bakery,West,98,45.71,0.0,739.24,4479.58
2025-11-05,G007,Instant Noodles,Packaged Foods,East,353,17.68,0.0,0.0,6241.04
2025-12-24,G001,Milk 1L,Dairy,North,216,56.19,0.0,221.26,12137.04
2025-02-27,G002,Bread Loaf,Bakery,South,163,46.22,0.0,0.0,7533.86
2025-08-10,G006,Bananas 1kg,Produce,North,271,40.69,0.0,0.0,11026.99
2025-07-11,G001,Milk 1L,Dairy,North,159,54.82,0.0,0.0,8716.38
2025-05-07,G003,Eggs (12),Dairy,South,106,90.14,10.0,0.0,8599.36
2025-11-09,G001,Milk 1L,Dairy,East,314,53.31,0.0,0.0,16739.34
2025-06-09,G007,Instant Noodles,Packaged Foods,East,193,18.46,0.0,0.0,3562.78
2025-03-05,G005,Cooking Oil 1L,Staples,North,88,144.14,0.0,0.0,12684.32
2025-01-19,G002,Bread Loaf,Bakery,West,163,45.84,0.0,0.0,7471.92
2025-07-24,G007,Instant Noodles,Packaged Foods,East,336,17.77,0.0,0.0,5970.72
2025-04-02,G005,Cooking Oil 1L,Staples,North,129,143.82,0.0,0.0,18552.78
2025-11-15,G006,Bananas 1kg,Produce,South,106,40.24,0.0,564.58,4265.44
2025-03-07,G005,Cooking Oil 1L,Staples,South,66,140.53,0.0,201.4,9274.98
2025-09-14,G003,Eggs (12),Dairy,West,101,88.09,0.0,0.0,8897.09
2025-10-12,G001,Milk 1L,Dairy,East,327,54.89,0.0,0.0,17949.03
2025-12-03,G007,Instant Noodles,Packaged Foods,East,148,18.29,0.0,731.36,2706.92
2025-07-16,G007,Instant Noodles,Packaged Foods,West,295,18.64,5.0,0.0,5223.86
2025-01-30,G004,Rice 5kg,Staples,East,35,322.44,0.0,0.0,11285.4
2025-03-17,G002,Bread Loaf,Bakery,North,164,45.63,0.0,0.0,7483.32
2025-10-21,G001,Milk 1L,Dairy,North,230,56.81,10.0,0.0,11759.67
2025-06-08,G002,Bread Loaf,Bakery,North,209,44.09,0.0,0.0,9214.81
2025-05-01,G007,Instant Noodles,Packaged Foods,South,391,17.29,0.0,57.02,6760.39
2025-02-05,G006,Bananas 1kg,Produce,North,182,39.7,0.0,691.24,7225.4
2025-10-19,G004,Rice 5kg,Staples,South,72,324.21,0.0,0.0,23343.12
2025-02-25,G006,Bananas 1kg,Produce,North,154,41.12,0.0,0.0,6332.48
2025-07-14,G003,Eggs (12),Dairy,South,81,91.25,5.0,44.79,7021.69
2025-04-17,G001,Milk 1L,Dairy,West,252,54.59,0.0,0.0,13756.68
2025-08-21,G003,Eggs (12),Dairy,West,50,86.88,0.0,622.35,4344.0
2025-01-04,G004,Rice 5kg,Staples,East,59,318.4,0.0,0.0,18785.6
2025-06-04,G002,Bread Loaf,Bakery,East,185,45.29,0.0,0.0,8378.65
2025-10-23,G003,Eggs (12),Dairy,North,60,86.66,0.0,0.0,5199.6
2025-09-26,G005,Cooking Oil 1L,Staples,East,84,143.04,0.0,0.0,12015.36
2025-07-08,G002,Bread Loaf,Bakery,East,191,46.23,0.0,0.0,8829.93
2025-01-27,G003,Eggs (12),Dairy,South,76,91.41,0.0,401.56,6947.16
2025-08-30,G005,Cooking Oil 1L,Staples,West,117,138.05,0.0,134.37,16151.85
2025-12-07,G003,Eggs (12),Dairy,North,116,87.53,0.0,0.0,10153.48
2025-02-11,G007,Instant Noodles,Packaged Foods,West,171,18.55,10.0,720.2,2854.85
2025-02-21,G004,Rice 5kg,Staples,East,53,327.44,10.0,0.0,15618.89
2025-06-11,G006,Bananas 1kg,Produce,North,151,40.15,0.0,0.0,6062.65
2025-08-29,G004,Rice 5kg,Staples,North,75,316.9,0.0,0.0,23767.5
2025-11-27,G001,Milk 1L,Dairy,West,309,55.25,0.0,0.0,17072.25
2025-04-28,G002,Bread Loaf,Bakery,West,128,44.02,0.0,0.0,5634.56
2025-04-10,G001,Milk 1L,Dairy,East,247,57.17,0.0,0.0,14120.99
2025-01-16,G004,Rice 5kg,Staples,North,28,330.91,5.0,0.0,8802.21
2025-03-18,G004,Rice 5kg,Staples,West,44,327.26,0.0,0.0,14399.44
2025-08-08,G003,Eggs (12),Dairy,West,77,92.59,10.0,0.0,6416.49
2025-09-15,G004,Rice 5kg,Staples,North,63,310.89,0.0,0.0,19586.07
2025-03-12,G002,Bread Loaf,Bakery,West,83,43.52,0.0,0.0,3612.16
2025-12-02,G002,Bread Loaf,Bakery,South,223,44.06,0.0,301.73,9825.38
2025-07-06,G006,Bananas 1kg,Produce,East,121,39.12,0.0,0.0,4733.52
2025-03-20,G002,Bread Loaf,Bakery,East,186,44.66,0.0,0.0,8306.76
2025-12-14,G002,Bread Loaf,Bakery,West,269,43.3,10.0,0.0,10482.93
2025-10-10,G005,Cooking Oil 1L,Staples,West,76,135.56,0.0,0.0,10302.56
2025-12-31,G003,Eggs (12),Dairy,North,67,91.4,0.0,0.0,6123.8
2025-12-21,G006,Bananas 1kg,Produce,South,239,39.94,0.0,49.44,9545.66
2025-12-11,G006,Bananas 1kg,Produce,West,81,38.94,0.0,0.0,3154.14
2025-05-27,G007,Instant Noodles,Packaged Foods,North,227,17.39,0.0,0.0,3947.53
2025-05-09,G001,Milk 1L,Dairy,West,258,54.07,0.0,0.0,13950.06
2025-09-19,G002,Bread Loaf,Bakery,North,173,46.72,0.0,0.0,8082.56
2025-09-10,G005,Cooking Oil 1L,Staples,South,68,142.74,0.0,0.0,9706.32
2025-04-11,G001,Milk 1L,Dairy,East,163,56.46,0.0,0.0,9202.98
2025-06-24,G006,Bananas 1kg,Produce,South,54,41.23,0.0,0.0,2226.42
2025-12-15,G004,Rice 5kg,Staples,North,47,320.2,5.0,0.0,14296.93
2025-02-01,G002,Bread Loaf,Bakery,South,250,43.25,0.0,769.22,10812.5
2025-01-02,G003,Eggs (12),Dairy,North,132,88.52,0.0,0.0,11684.64
2025-08-29,G006,Bananas 1kg,Produce,West,110,40.06,0.0,0.0,4406.6
2025-08-28,G002,Bread Loaf,Bakery,East,256,46.09,0.0,757.08,11799.04
2025-08-17,G005,Cooking Oil 1L,Staples,East,79,139.89,10.0,0.0,9946.18
2025-09-18,G002,Bread Loaf,Bakery,North,144,45.57,0.0,0.0,6562.08
2025-06-01,G004,Rice 5kg,Staples,East,103,316.44,0.0,0.0,32593.32
2025-07-09,G003,Eggs (12),Dairy,South,127,87.45,0.0,0.0,11106.15
2025-11-30,G007,Instant Noodles,Packaged Foods,North,340,17.87,0.0,0.0,6075.8
2025-10-22,G007,Instant Noodles,Packaged Foods,South,244,18.71,0.0,0.0,4565.24
2025-03-07,G004,Rice 5kg,Staples,West,38,324.21,10.0,0.0,11087.98
2025-11-25,G003,Eggs (12),Dairy,South,119,87.08,0.0,0.0,10362.52
2025-09-14,G002,Bread Loaf,Bakery,West,214,46.01,0.0,0.0,9846.14
2025-02-25,G002,Bread Loaf,Bakery,South,100,43.86,5.0,0.0,4166.7
2025-12-26,G007,Instant Noodles,Packaged Foods,East,247,18.05,0.0,495.03,4458.35
2025-10-15,G003,Eggs (12),Dairy,North,76,89.69,5.0,0.0,6475.62
2025-11-25,G002,Bread Loaf,Bakery,South,151,46.55,5.0,0.0,6677.6
2025-04-17,G004,Rice 5kg,Staples,South,52,314.74,0.0,0.0,16366.48
2025-10-13,G005,Cooking Oil 1L,Staples,East,85,139.69,0.0,0.0,11873.65
2025-06-05,G005,Cooking Oil 1L,Staples,East,105,144.73,0.0,0.0,15196.65
2025-10-05,G001,Milk 1L,Dairy,East,430,54.11,0.0,0.0,23267.3
2025-02-26,G001,Milk 1L,Dairy,West,123,56.89,0.0,0.0,6997.47
2025-11-08,G001,Milk 1L,Dairy,West,395,55.62,0.0,497.7,21969.9
2025-08-05,G003,Eggs (12),Dairy,North,89,88.26,0.0,0.0,7855.14
2025-10-31,G006,Bananas 1kg,Produce,East,207,41.26,5.0,0.0,8113.78
2025-11-28,G003,Eggs (12),Dairy,East,142,89.65,5.0,606.22,12093.78
2025-12-30,G003,Eggs (12),Dairy,East,101,89.88,0.0,141.95,9077.88
2025-10-23,G004,Rice 5kg,Staples,North,50,310.88,0.0,794.3,15544.0
2025-03-19,G004,Rice 5kg,Staples,South,71,315.99,10.0,0.0,20191.76
2025-12-10,G004,Rice 5kg,Staples,North,67,321.43,0.0,0.0,21535.81
2025-03-18,G006,Bananas 1kg,Produce,South,80,39.52,5.0,0.0,3003.52
2025-06-10,G001,Milk 1L,Dairy,South,193,54.01,0.0,0.0,10423.93
2025-11-22,G001,Milk 1L,Dairy,East,447,53.98,0.0,0.0,24129.06
2025-11-07,G004,Rice 5kg,Staples,North,63,323.11,0.0,0.0,20355.93
2025-12-21,G002,Bread Loaf,Bakery,South,190,44.41,0.0,0.0,8437.9
2025-09-23,G004,Rice 5kg,Staples,North,54,327.86,0.0,0.0,17704.44
2025-08-13,G007,Instant Noodles,Packaged Foods,East,244,17.95,0.0,0.0,4379.8
2025-02-15,G005,Cooking Oil 1L,Staples,South,92,134.76,0.0,0.0,12397.92
2025-07-13,G003,Eggs (12),Dairy,South,141,90.27,10.0,0.0,11455.26
2025-04-04,G002,Bread Loaf,Bakery,South,171,44.21,0.0,657.03,7559.91
2025-04-19,G002,Bread Loaf,Bakery,East,264,45.1,0.0,0.0,11906.4
2025-08-21,G006,Bananas 1kg,Produce,West,84,38.97,5.0,0.0,3109.81
2025-02-07,G003,Eggs (12),Dairy,North,92,89.06,0.0,0.0,8193.52
2025-08-05,G003,Eggs (12),Dairy,South,119,92.46,0.0,0.0,11002.74
2025-06-07,G001,Milk 1L,Dairy,West,348,56.09,0.0,0.0,19519.32
2025-03-07,G006,Bananas 1kg,Produce,North,121,38.57,0.0,590.5,4666.97
2025-06-03,G002,Bread Loaf,Bakery,North,147,45.62,0.0,0.0,6706.14
2025-07-14,G006,Bananas 1kg,Produce,North,160,38.73,0.0,474.72,6196.8
2025-12-31,G005,Cooking Oil 1L,Staples,South,61,140.84,0.0,22.77,8591.24
2025-07-11,G004,Rice 5kg,Staples,East,33,317.9,0.0,130.32,10490.7
2025-03-04,G005,Cooking Oil 1L,Staples,East,71,139.04,0.0,0.0,9871.84
2025-02-04,G002,Bread Loaf,Bakery,North,106,44.18,0.0,573.14,4683.08
2025-12-25,G003,Eggs (12),Dairy,West,70,92.61,0.0,0.0,6482.7
2025-12-11,G001,Milk 1L,Dairy,West,296,53.91,0.0,0.0,15957.36
2025-02-28,G002,Bread Loaf,Bakery,North,171,45.49,0.0,0.0,7778.79
2025-05-30,G005,Cooking Oil 1L,Staples,West,91,138.1,0.0,0.0,12567.1
2025-12-08,G003,Eggs (12),Dairy,North,73,92.4,0.0,0.0,6745.2
2025-02-08,G005,Cooking Oil 1L,Staples,West,106,141.17,0.0,738.18,14964.02
2025-03-25,G001,Milk 1L,Dairy,West,101,54.15,0.0,0.0,5469.15
2025-11-18,G007,Instant Noodles,Packaged Foods,West,412,18.16,5.0,0.0,7107.82
2025-12-09,G006,Bananas 1kg,Produce,South,120,38.65,0.0,0.0,4638.0
2025-11-27,G003,Eggs (12),Dairy,East,169,92.45,0.0,0.0,15624.05
2025-01-10,G005,Cooking Oil 1L,Staples,South,67,140.08,0.0,0.0,9385.36
2025-02-21,G002,Bread Loaf,Bakery,East,127,44.9,0.0,310.83,5702.3
2025-08-15,G006,Bananas 1kg,Produce,South,82,40.5,10.0,0.0,2988.9
2025-11-19,G003,Eggs (12),Dairy,North,74,88.99,0.0,0.0,6585.26
2025-08-22,G001,Milk 1L,Dairy,South,185,56.37,0.0,0.0,10428.45
2025-02-13,G004,Rice 5kg,Staples,South,63,320.21,5.0,2.77,19164.57
2025-11-27,G006,Bananas 1kg,Produce,North,177,40.02,0.0,0.0,7083.54
2025-07-30,G003,Eggs (12),Dairy,South,78,90.71,0.0,395.88,7075.38
2025-09-02,G003,Eggs (12),Dairy,North,137,91.75,0.0,0.0,12569.75
2025-08-22,G003,Eggs (12),Dairy,East,111,88.97,5.0,591.39,9381.89
2025-06-27,G001,Milk 1L,Dairy,North,210,56.08,0.0,0.0,11776.8
2025-12-15,G006,Bananas 1kg,Produce,West,144,40.32,0.0,419.34,5806.08
2025-05-06,G005,Cooking Oil 1L,Staples,East,54,136.56,0.0,0.0,7374.24
